model,variant,budget_CU,run,spent_CU,wrong_winner,wrong_pair,wrong_or_missing_reachability,llm_env_winner_disagree,no_backward,parity_window_relative,parity_not_reported,unresolved_candidate_stop,all_15_optimized,over_confirmation,post_decision_spend_gt_100CU,lever_used,prior_ordered_fe_first,non_canonical_order,narrow_window_used,not_agent_stop,action_errors,malformed_turns,infra_retries,break_even_estimate,break_even_rel_error,unnecessary_CU_fraction,CU_after_stable_winner,why_stop,windows_built,sequence,trace
gpt-5.4-mini-2026-03-17,named,300,3,274.0,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.3175182481751825,119.0,"agent STOP: Stopping rule satisfied: a feasible lowest-cost candidate exists, no unresolved candidate remains among the explored set, and the highest-activity c","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B300_r3_20260906T020817Z\trace.json
gpt-5.4-mini-2026-03-17,named,300,4,285.0,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False,True,True,False,False,,,0.5087719298245614,29.0,budget_exhausted (3 consecutive unaffordable actions),"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B300_r4_20260906T020833Z\trace.json
gpt-5.4-mini-2026-03-17,named,500,0,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: The decision is stable and the stopping rule is satisfied.,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B500_r0_20260906T020843Z\trace.json
gpt-5.4-mini-2026-03-17,named,500,1,216.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.13425925925925927,32.0,agent STOP: ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B500_r1_20260906T020904Z\trace.json
gpt-5.4-mini-2026-03-17,named,500,2,218.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,34.0,"agent STOP: Stopping rule satisfied: a feasible optimized industrial winner exists, the relevant rival set was optimized enough to identify the lowest-cost cand","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B500_r2_20260906T020928Z\trace.json
gpt-5.4-mini-2026-03-17,named,500,3,290.0,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,False,True,True,False,,,0.4,150.0,agent STOP: The necessary decision evidence is already collected; no further action needed.,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES OPTIMIZE_PROCESS BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B500_r3_20260906T020951Z\trace.json
gpt-5.4-mini-2026-03-17,named,500,4,245.0,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.11836734693877551,105.0,"agent STOP: The industrial decision is stable: Fe is the lowest-cost feasible optimized candidate observed, Cu is infeasible, Ru is costlier and its required pa","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS CHECK_MODEL_VALIDITY COMPUTE_ACTIVITY BACKWARD OPTIMIZE_PROCESS COMPUTE_ACTIVITY BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B500_r4_20260906T021041Z\trace.json
gpt-5.4-mini-2026-03-17,named,800,0,549.0,False,False,True,False,False,False,True,True,False,True,True,False,True,True,False,False,True,True,False,,,0.5883424408014571,409.0,"agent STOP: Stopping rule satisfied in practice: a feasible optimized candidate exists (Fe), the economically relevant competing candidates were either optimize","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY BACKWARD OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B800_r0_20260906T021129Z\trace.json
gpt-5.4-mini-2026-03-17,named,800,1,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: Stopping rule satisfied: a feasible optimized candidate exists (Fe); the relevant alternative set has been optimized/screened among credible contend,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES COMPUTE_ACTIVITY OPTIMIZE_PROCESS BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B800_r1_20260906T021252Z\trace.json
gpt-5.4-mini-2026-03-17,named,800,2,245.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.23673469387755103,32.0,"agent STOP: Stopping rule satisfied: a feasible optimized candidate exists, all candidates are resolved as optimized or screened infeasible, and the highest-act","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES READ_PROPERTY_UNCERTAINTY COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B800_r2_20260906T021329Z\trace.json
gpt-5.4-mini-2026-03-17,named,800,3,218.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,34.0,"agent STOP: Stopping rule satisfied: a feasible lowest-cost candidate was identified (Fe), the highest-activity candidate differed from the lowest-cost candidat","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW COMPUTE_ACTIVITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B800_r3_20260906T021418Z\trace.json
gpt-5.4-mini-2026-03-17,named,800,4,334.0,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,201.2234429878986,9.887116682761115e-16,0.4341317365269461,194.0,"agent STOP: S1, S2, and S3 are satisfied: a feasible optimized candidate exists and the lowest-cost candidate is identified; all candidates are either optimized","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS COMPUTE_ACTIVITY OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY TEST_REACHABILITY STOP,DISCOVER_CROSS_MODEL_V1\gpt-5.4-mini\traces\named\E_llm_agent_named_B800_r4_20260906T021456Z\trace.json
gpt-5.5-2026-04-23,anonymous,1200,0,714.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.5280112044817927,211.0,"agent STOP: S1 satisfied: candidate_13 is a feasible optimized lowest-cost candidate in the full admissible window. S2 satisfied: every candidate was optimized,","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B1200_r0_20260905T181846Z\trace.json
gpt-5.5-2026-04-23,anonymous,1200,1,1057.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.3566698202459792,554.0,agent STOP: Stopping rule satisfied: S1 feasible optimized winner exists; S2 all 15 candidates were optimized so none remain unresolved; S3 highest-activity can,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC READ_PROPERTY_UNCERTAINTY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B1200_r1_20260905T182018Z\trace.json
gpt-5.5-2026-04-23,anonymous,1200,2,367.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.07901907356948229,212.0,agent STOP: Stopping rule satisfied: S1 feasible current lowest-cost candidate exists; S2 no unresolved candidate remains because all candidates are either opti,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN RUN_MC RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B1200_r2_20260905T182149Z\trace.json
gpt-5.5-2026-04-23,anonymous,1200,3,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: Stopping rule satisfied: S1 feasible current lowest-cost candidate exists (candidate_13); S2 no unresolved candidates remain because candidate_04 an,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B1200_r3_20260905T182331Z\trace.json
gpt-5.5-2026-04-23,anonymous,1200,4,1140.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.3307017543859649,637.0,"agent STOP: Stopped because the stopping rule permits it: all candidates were optimized in the full admissible window, candidate_13 is the nominal lowest-cost f","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B1200_r4_20260905T182439Z\trace.json
gpt-5.5-2026-04-23,anonymous,2000,0,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,"agent STOP: S1, S2, and S3 are satisfied. candidate_13 is feasible and lowest cost; all other candidates are optimized or screened by the declared rule; highest","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW READ_PROPERTY_UNCERTAINTY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B2000_r0_20260905T182629Z\trace.json
gpt-5.5-2026-04-23,anonymous,2000,1,1798.0,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.20967741935483872,1295.0,"agent STOP: Stopped because all formal stopping conditions are met: a feasible nominal winner exists, all candidates were optimized, the highest-activity nonwin","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC CHECK_MODEL_VALIDITY RUN_MC TEST_LEVER TEST_LEVER CHECK_MODEL_VALIDITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B2000_r1_20260905T182757Z\trace.json
gpt-5.5-2026-04-23,anonymous,2000,2,566.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,201.2234429878986,9.887116682761115e-16,0.666077738515901,63.0,agent STOP: Stopping rule satisfied: S1 feasible optimized lowest-cost candidate exists; S2 no unresolved candidates because all 15 candidates were optimized; S,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B2000_r2_20260905T182955Z\trace.json
gpt-5.5-2026-04-23,anonymous,2000,3,268.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.10820895522388059,113.0,"agent STOP: S1, S2 and S3 satisfied; remaining calculations have low expected decision value for the nominal industrial decision.","[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B2000_r3_20260905T183119Z\trace.json
gpt-5.5-2026-04-23,anonymous,2000,4,1057.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.3566698202459792,554.0,agent STOP: Stopping rule satisfied: S1 candidate_13 is a feasible optimized lowest-cost candidate; S2 no unresolved candidates remain because every candidate w,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD CHECK_MODEL_VALIDITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY RUN_MC STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B2000_r4_20260905T183243Z\trace.json
gpt-5.5-2026-04-23,anonymous,200,0,147.0,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,201.22344298790065,1.1158317399116116e-14,0.047619047619047616,118.0,"agent STOP: S1, S2, and S3 are satisfied; further affordable actions have low expected decision value and are unlikely to alter the industrial candidate.","[[""screen"", 1343, [50.0, 300.0]], [""expanded"", 3551, [50.0, 300.0]], [""p_high"", 4230, [300.0, 1000.0]], [""decision"", 1123, [75.0, 500.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN BACKWARD BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B200_r0_20260905T181137Z\trace.json
gpt-5.5-2026-04-23,anonymous,200,1,198.0,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,12.671722784041886,0.9370266078550104,0.04040404040404041,146.0,"agent STOP: Stopping is allowed because S1, S2, and S3 are satisfied. The remaining affordable actions have low expected value for changing the deterministic in","[[""screen"", 3636, [20.0, 300.0]], [""highP"", 10500, [305.0, 1000.0]]]",COMPUTE_ACTIVITY INSPECT_CANDIDATES BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS CHECK_MODEL_VALIDITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B200_r1_20260905T181420Z\trace.json
gpt-5.5-2026-04-23,anonymous,200,2,189.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.0,5.0,agent STOP: S1 satisfied: feasible optimized current lowest-cost candidate candidate_13 identified. S3 satisfied: highest-activity candidate candidate_04 differ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B200_r2_20260905T181646Z\trace.json
gpt-5.5-2026-04-23,anonymous,200,3,189.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.0,34.0,agent STOP: Remaining budget is 11 CU. The only unresolved candidate is candidate_05; resolving it requires full-window OPTIMIZE_PROCESS (~28.272 CU) or exact d,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B200_r3_20260905T181813Z\trace.json
gpt-5.5-2026-04-23,anonymous,200,4,189.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.0,34.0,agent STOP: S1 is satisfied with feasible current lowest optimized candidate candidate_13. S3 is satisfied: the highest-activity candidate candidate_04 differs ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY READ_COST_BREAKDOWN READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B200_r4_20260905T181940Z\trace.json
gpt-5.5-2026-04-23,anonymous,250,0,218.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,63.0,agent STOP: S1: candidate_13 is feasible and optimized as current lowest cost. S2: no unresolved candidate remains: higher-activity candidates candidate_04 and ,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY READ_PROPERTY_UNCERTAINTY BUILD_PROCESS_WINDOW OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD READ_COST_BREAKDOWN READ_COST_BREAKDOWN READ_COST_BREAKDOWN TEST_REACHABILITY CHECK_MODEL_VALIDITY STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B250_r0_20260905T182059Z\trace.json
gpt-5.5-2026-04-23,anonymous,250,1,218.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,201.2234429878986,9.887116682761115e-16,0.13302752293577982,5.0,agent STOP: Stopping rule satisfied: S1 feasible optimized lowest-cost candidate exists; S2 all candidates are optimized or screened by the declared dominance r,"[[""full"", 14136, [20.0, 1000.0]]]",INSPECT_CANDIDATES COMPUTE_ACTIVITY BUILD_PROCESS_WINDOW READ_PROPERTY_UNCERTAINTY OPTIMIZE_PROCESS OPTIMIZE_PROCESS OPTIMIZE_PROCESS BACKWARD TEST_REACHABILITY CHECK_MODEL_VALIDITY READ_COST_BREAKDOWN STOP,DISCOVER_FORMAL_RUNS_V1\traces\anonymous\E_llm_agent_anonymous_B250_r1_20260905T182230Z\trace.json
